Date,Ticker,Open,High,Low,Close,Volume
2022-01-11,NVDA,27.268697246348502,28.009223147677293,26.785659911463362,27.761714935302734,404089000
2022-01-11,TSLA,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,66063300
2022-01-12,AAPL,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,74805200
2022-01-12,AMZN,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,50030000
2022-01-12,GOOGL,139.99296095115926,141.4390172004531,139.54120457664413,140.2711639404297,26108000
2022-01-12,META,332.57013317263903,333.75086972930177,327.46023940386385,330.66510009765625,14104900
2022-01-12,MSFT,308.60289772987363,312.2134078663537,306.10253873709456,307.2513427734375,34372200
2022-01-12,NVDA,28.011223129932247,28.538173737078317,27.553135645796164,27.943359375,383413000
2022-01-12,TSLA,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,83739000
2022-01-13,AAPL,172.00737775161056,172.82934594142114,168.10300645305696,168.4944305419922,84505800
2022-01-13,AMZN,165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,52188000
2022-01-13,GOOGL,140.3797859761397,141.6790605815753,137.27445414017416,137.4510040283203,31436000
2022-01-13,META,332.37174337245716,333.0166761967169,323.22353219830933,323.93792724609375,14797100
2022-01-13,MSFT,309.37515937724777,309.7709684945666,293.4753583562799,294.2476501464844,45366000
2022-01-13,NVDA,28.3226040782613,28.423403200403474,26.445341542259552,26.52219009399414,540171000
2022-01-13,TSLA,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,97209900
2022-01-14,AAPL,167.66266389110206,170.05029852382498,167.4180294399018,169.3555450439453,80440800
2022-01-14,AMZN,160.14999389648438,162.25,159.80050659179688,162.13800048828125,45974000
2022-01-14,GOOGL,135.9553241572003,139.5883072001904,135.87549384235362,138.33714294433594,29662000
2022-01-14,META,319.2844388795973,330.1392586318961,318.70893800587925,329.3157043457031,16868500
2022-01-14,MSFT,293.71673416868725,300.05928501415605,293.2340443836935,299.46075439453125,39846400
2022-01-14,NVDA,26.24773202314796,27.142950637215478,26.1579107320568,26.888456344604492,395832000
2022-01-14,TSLA,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,72924300
2022-01-18,AAPL,167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,90956700
2022-01-18,AMZN,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,67292000
2022-01-18,GOOGL,135.05874499682633,136.00740156008052,134.32828625328975,134.88319396972656,34872000
2022-01-18,META,320.7727525971954,321.6855721790978,315.1667516493473,315.6727600097656,22645600
2022-01-18,MSFT,293.54294042354564,299.0745458921932,291.2935897762765,292.1720886230469,42333200
2022-01-18,NVDA,26.20781332431235,26.585062377950432,25.718787337317245,25.85152244567871,424270000
2022-01-18,TSLA,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,66743400
2022-01-19,AAPL,166.35143003303915,167.40825267441707,162.37856885772902,162.66233825683594,94815000
2022-01-19,AMZN,158.76199340820312,159.25,156.25,156.2989959716797,53242000
2022-01-19,GOOGL,135.40440607477944,136.82863968515622,133.90877161248727,134.00894165039062,28648000
2022-01-19,META,317.09163067373413,324.5530968357373,316.84357725675176,317.1015625,20814700
2022-01-19,MSFT,295.6860659770476,303.0422523236715,292.2203574511124,292.8285217285156,45933900
2022-01-19,NVDA,26.02716920354063,26.490245813728656,25.00220991034634,25.017179489135742,488315000
2022-01-19,TSLA,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,75442500
2022-01-20,AAPL,163.3962376065405,166.03828667936338,160.65632878123083,160.979248046875,91420500
2022-01-20,AMZN,156.76600646972656,158.0,151.3509979248047,151.66749572753906,71974000
2022-01-20,GOOGL,135.1331368955776,136.49786462490957,131.87456152295866,132.21475219726562,29908000
2022-01-20,META,321.3779984398948,325.2674893105411,313.519683208936,314.09515380859375,16925000
2022-01-20,MSFT,298.3698016436407,300.8604673943379,290.71435049782207,291.1584167480469,35380700
2022-01-20,NVDA,25.253714829631832,25.528167948115197,24.030149493539206,24.102006912231445,435181000
2022-01-20,TSLA,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,70488600
2022-01-21,AAPL,160.89120276470334,162.76021377251277,158.81670715554318,158.92434692382812,122848900
2022-01-21,AMZN,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,163972000
2022-01-21,GOOGL,131.50663135157177,133.75999568673876,129.0201775821634,129.2830047607422,55652000
2022-01-21,META,312.35876856290434,315.83151624705846,300.68042510869054,300.8094177246094,28710700
2022-01-21,MSFT,292.2107112599279,293.58153359567393,285.37580818130317,285.7812805175781,57984400
2022-01-21,NVDA,23.46028025235357,24.77366471205507,23.216765715499022,23.327545166015625,718958000
2022-01-21,TSLA,332.11334228515625,334.8500061035156,313.5,314.6333312988281,103416000
2022-01-24,AAPL,156.58560899416545,158.8166737850042,151.37978119467465,158.15126037597656,162294600
2022-01-24,AMZN,139.0,144.94500732421875,135.3520050048828,144.54400634765625,155624000
2022-01-24,GOOGL,124.94532175448224,130.12749709636913,123.47944046052136,129.7317657470703,76622000
2022-01-24,META,295.5209166368451,307.1198968928485,286.7596832302792,306.3062744140625,38878100
2022-01-24,MSFT,282.0839415201582,286.8239296088177,266.49303682458367,286.10955810546875,85731500
2022-01-24,NVDA,22.28562296184168,23.333535509414546,20.846489247606883,23.325551986694336,913982000
2022-01-24,TSLA,301.586669921875,311.1700134277344,283.8233337402344,310.0,151565700
2022-01-25,AAPL,155.56795099632697,159.26682305990172,153.65002507588994,156.3507843017578,115798400
2022-01-25,AMZN,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,90824000
2022-01-25,GOOGL,127.68469738972522,128.33829204225916,125.46355309123715,125.89448547363281,46960000
2022-01-25,META,297.6144721826559,303.84557218580625,295.26290058857546,297.8128967285156,25108500
2022-01-25,MSFT,281.4274796851813,284.77734842437496,275.2973421558161,278.50238037109375,72848600
2022-01-25,NVDA,22.501193412508638,22.897405710454315,21.9562789612793,22.279634475708008,664616000
2022-01-25,TSLA,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,86595900
2022-01-26,AAPL,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,108275300
2022-01-26,AMZN,144.75,145.18499755859375,137.31849670410156,138.87249755859375,95602000
2022-01-26,GOOGL,130.04418655853962,131.9097642410679,126.09978210305361,128.17364501953125,49130000
2022-01-26,META,304.61951658051186,305.1156233960731,288.58534066797705,292.3359069824219,28348800
2022-01-26,MSFT,297.32716040257384,297.8195132718196,282.88509436140055,286.43768310546875,90428900
2022-01-26,NVDA,23.193812088529306,24.009187801451084,22.255679732041738,22.726741790771484,755959000
2022-01-26,TSLA,317.4766540527344,329.2300109863281,302.0,312.4700012207031,104867400
2022-01-27,AAPL,158.96348400735147,160.32365113506773,154.88298262420264,155.8028106689453,121954600
2022-01-27,AMZN,140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,77516000
2022-01-27,GOOGL,130.22766790037994,131.56510941651305,127.87560201075176,127.94751739501953,31950000
2022-01-27,META,295.4315949100361,299.3607522279332,291.96877918824987,292.3458251953125,21629900
2022-01-27,MSFT,292.18175832051594,296.6611038089516,287.6155027527548,289.4593811035156,53481300
2022-01-27,NVDA,23.521159678261036,23.94731106663501,21.631920439455527,21.900386810302734,573353000
2022-01-27,TSLA,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,147109500
2022-01-28,AAPL,162.15349217595866,166.69390660020625,159.30594382680772,166.67433166503906,179935700
2022-01-28,AMZN,140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,74392000
2022-01-28,GOOGL,128.59615164447928,132.26335206297418,127.43177919070502,132.2578887939453,34362000
2022-01-28,META,293.3181114687461,299.5492102184744,290.7482824751427,299.3606872558594,21871600
2022-01-28,MSFT,289.8359242315118,297.8003058303216,284.2560313928482,297.5879211425781,49743700
2022-01-28,NVDA,21.96825173742082,22.8125710384111,21.253675136018625,22.794607162475586,543774000
2022-01-28,TSLA,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,134789100
2022-01-31,AAPL,166.5079694467073,171.2440880703996,165.87191101795182,171.02880859375,115541600
2022-01-31,AMZN,144.75,150.36050415039062,144.30050659179688,149.57350158691406,78308000
2022-01-31,GOOGL,133.06225920242,134.3625173657848,131.1257647038749,134.19439697265625,39986000
2022-01-31,META,298.33882626890477,311.346764415902,296.98943008887505,310.8208923339844,21579500
2022-01-31,MSFT,298.25399547736595,301.5652399492526,295.76329997634053,300.2137145996094,46444500
2022-01-31,NVDA,23.13593032920082,24.460294791256842,23.006189511786687,24.437339782714844,564680000
2022-01-31,TSLA,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,104436000
2022-02-01,AAPL,170.27537434014533,171.08756258764447,168.61186289898112,170.8625030517578,86213900
2022-02-01,AMZN,150.0,151.70799255371094,147.62750244140625,151.19349670410156,59220000
2022-02-01,GOOGL,136.46660753981268,136.6634819687619,133.26705377749363,136.5157012939453,68644000
2022-02-01,META,312.1106527316498,317.17094725815633,309.6896495508106,316.5160827636719,18023800
2022-02-01,MSFT,299.66348813934843,299.87587283189384,294.56628497930495,298.07061767578125,40950400
2022-02-01,NVDA,25.05411045530758,25.09502934074459,23.842522359091557,24.58903694152832,518925000
2022-02-01,TSLA,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,73138200
2022-02-02,AAPL,170.9994831805343,172.105235689561,169.6099612749151,172.0660858154297,84914300
2022-02-02,AMZN,155.05050659179688,155.0749969482422,148.86349487304688,150.6125030517578,87330000
2022-02-02,GOOGL,150.0101630752151,150.30422616828662,144.32961959181026,146.78680419921875,123200000
2022-02-02,META,325.26749303258214,325.44608422624805,314.40274121853355,320.4850158691406,58458300
2022-02-02,MSFT,298.9104887522053,304.2104133019044,298.1864540558619,302.6078796386719,36636000
2022-02-02,NVDA,25.74273842128798,25.765691523974446,24.50420361965189,25.191835403442383,543419000
2022-02-02,TSLA,309.3933410644531,310.5,296.4700012207031,301.88665771484375,66792900
2022-02-03,AAPL,170.7352853699913,172.4575215973305,168.42593537257994,169.18919372558594,89418100
2022-02-03,AMZN,141.7375030517578,144.24749755859375,138.33299255371094,138.8455047607422,225532000
2022-02-03,GOOGL,144.51112229924576,148.4480810526987,141.49603343553346,141.91705322265625,71518000
2022-02-03,META,242.74505795410397,246.06897966279848,233.91436272380943,235.90870666503906,188119900
2022-02-03,MSFT,298.7752424556932,300.45502254049995,289.57517852557834,290.8205261230469,43730000
2022-02-03,NVDA,24.409394490116693,25.0271638258228,23.73274239062806,23.900407791137695,410178000
2022-02-03,TSLA,294.0,312.3333435058594,293.50665283203125,297.0466613769531,78855600
2022-02-04,AAPL,168.20940619823992,170.580497991328,167.22962163757825,168.90505981445312,82465400
2022-02-04,AMZN,155.60650634765625,161.1999969482422,150.60800170898438,157.63949584960938,253456000
2022-02-04,GOOGL,142.26865554288074,143.68742564570832,139.36316498296367,142.11839294433594,57998000
2022-02-04,META,233.14043894132064,240.72095050433083,228.3182800713967,235.24392700195312,89342200
2022-02-04,MSFT,289.816570444543,298.10917678556535,289.5848887928777,295.34820556640625,35096500
2022-02-04,NVDA,23.924359424926656,24.58604192006064,23.58503497082933,24.27066993713379,354829000
2022-02-04,TSLA,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,73625400
2022-02-07,AAPL,169.36554243968104,170.4335039135459,167.4941505320522,168.18980407714844,77251200
2022-02-07,AMZN,158.52000427246094,162.6909942626953,157.25,157.9355010986328,102624000
2022-02-07,GOOGL,143.06756034988416,143.06756034988416,137.76140907718417,138.05995178222656,54974000
2022-02-07,META,235.84918929624516,236.4445235617217,222.26578156076954,223.15878295898438,88613800
2022-02-07,MSFT,295.5701954690197,297.18236241397534,289.51724835738645,290.5309143066406,28533300
2022-02-07,NVDA,24.323566276250155,25.13195606384545,24.153904034057735,24.67885971069336,376868000
2022-02-07,TSLA,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,60994500
2022-02-08,AAPL,168.25837758980256,171.80520742660315,167.96443926792173,171.29571533203125,74829200
2022-02-08,AMZN,156.75050354003906,161.79249572753906,155.55050659179688,161.4134979248047,76040000
2022-02-08,GOOGL,137.8868730262489,138.8523885484705,135.8908729676065,138.25631713867188,54284000
2022-02-08,META,219.1303725857273,224.01206152431283,214.4669567033592,218.465576171875,94729700
2022-02-08,MSFT,290.8205269091974,294.98130951821844,289.56554554844485,294.01593017578125,32421200
2022-02-08,NVDA,24.3105933248436,25.179862772847574,23.93234675869272,25.05810546875,410359000
2022-02-08,TSLA,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,50729100
2022-02-09,AAPL,172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,71285000
2022-02-09,AMZN,162.87350463867188,163.83450317382812,160.25,161.1894989013672,68786000
2022-02-09,GOOGL,139.80796270595044,141.3561711201522,139.03782352988043,140.43130493164062,40144000
2022-02-09,META,222.45427380011273,231.55287019256502,220.479778534801,230.19354248046875,86563300
2022-02-09,MSFT,299.1421250545375,301.1308043619736,296.7480028768317,300.43572998046875,31284700
2022-02-09,NVDA,25.571080056956752,26.671888658006182,25.30261555051223,26.651927947998047,524282000
2022-02-09,TSLA,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,52259400
2022-02-10,AAPL,170.61970267650963,171.93261055270034,168.08206395678414,168.64053344726562,90865900
2022-02-10,AMZN,158.35000610351562,160.7165069580078,157.75,159.0034942626953,68268000
2022-02-10,GOOGL,138.55831786227063,140.3247091861647,136.8261287196153,137.4836883544922,39330000
2022-02-10,META,226.49259862397028,233.1701917922744,224.93481603289214,226.29415893554688,49310400
2022-02-10,MSFT,293.5140020692782,298.41811714419794,290.289637957717,291.9114685058594,45386200
2022-02-10,NVDA,25.943341891805627,26.871492136649884,25.54912640450638,25.772680282592773,513200000
2022-02-10,TSLA,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,66126900
2022-02-11,AAPL,168.84625725787345,169.58109560057568,164.64297356543503,165.23085021972656,98670700
2022-02-11,AMZN,158.13450622558594,159.0,152.73399353027344,153.2935028076172,77100000
2022-02-11,GOOGL,137.46386044180338,138.01578678020195,132.30647428852177,133.18174743652344,39958000
2022-02-11,META,226.68112672688727,228.6258569131585,217.06657447768202,217.8404998779297,46156900
2022-02-11,MSFT,292.69346087944797,293.75538439550695,284.0340041683453,284.82562255859375,39175600
2022-02-11,NVDA,25.864497256375,26.10002831228232,23.725756410566216,23.901405334472656,605472000
2022-02-11,TSLA,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,79645800
2022-02-14,AAPL,163.98654956855333,166.15188018995096,163.19292640629095,165.46603393554688,86185500
2022-02-14,AMZN,151.75100708007812,158.44850158691406,151.64999389648438,155.16700744628906,83230000
2022-02-14,GOOGL,132.16417235989616,135.1827270188193,132.16417235989616,134.41506958007812,34302000
2022-02-14,META,217.60237794732865,219.2792214751233,213.10765122512285,216.00491333007812,38184000
2022-02-14,MSFT,283.59952937825824,286.48603416022104,281.26332745127445,284.7869567871094,36359500
2022-02-14,NVDA,23.88643449693495,24.825564374214455,23.70778938191042,24.218772888183594,440424000
2022-02-14,TSLA,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,67756500
2022-02-15,AAPL,167.51375134007887,169.45372039657573,166.80830532856646,169.2969512939453,62527400
2022-02-15,AMZN,157.60549926757812,158.0070037841797,154.6374969482422,156.510498046875,56440000
2022-02-15,GOOGL,136.4427979327925,136.9763973849014,134.7081419187358,135.4886932373047,26680000
2022-02-15,META,218.75331810393428,219.42801603694065,213.38543927466827,219.27919006347656,42685500
2022-02-15,MSFT,289.62346914706194,290.3860976240517,286.73696484782573,290.0675354003906,27058300
2022-02-15,NVDA,24.89941755103267,26.49224644503513,24.734746450060985,26.442346572875977,699869000
2022-02-15,TSLA,300.0,307.6666564941406,297.7933349609375,307.4766540527344,57286200
2022-02-16,AAPL,168.3759824121772,169.83585183660028,166.6123672162483,169.06182861328125,61177400
2022-02-16,AMZN,155.79049682617188,158.83399963378906,154.7344970703125,158.10049438476562,52704000
2022-02-16,GOOGL,135.52638804007637,136.9540871557712,133.81800399557383,136.60894775390625,25022000
2022-02-16,META,210.75612564965243,215.76680810037382,210.70651193430268,214.8539581298828,45817500
2022-02-16,MSFT,288.6358039056966,291.05424249393616,284.09881075240287,289.72894287109375,29982100
2022-02-16,NVDA,26.20681300824524,26.52917102458829,25.50121738608982,26.458311080932617,732676000
2022-02-16,TSLA,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,51294300
2022-02-17,AAPL,167.57256492057238,168.4347801834387,165.06431864713625,165.46603393554688,69589300
2022-02-17,AMZN,158.14599609375,160.3489990234375,154.5,154.65249633789062,64032000
2022-02-17,GOOGL,135.12617731893766,135.98954027468156,131.39254001045595,131.45254516601562,38950000
2022-02-17,META,212.35357836964496,215.80647777484828,205.54699184434253,206.09271240234375,38747500
2022-02-17,MSFT,286.6914169855192,287.1170646088115,280.53892237568306,281.2451171875,32461600
2022-02-17,NVDA,25.57906720311011,25.733759872250058,24.11698020371699,24.45829963684082,810595000
2022-02-17,TSLA,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,55178400
2022-02-18,AAPL,166.38699918366942,167.0924302194162,162.83037691642315,163.91793823242188,82772700
2022-02-18,AMZN,155.49949645996094,155.49949645996094,150.89300537109375,152.60150146484375,63604000
2022-02-18,GOOGL,132.37292423632954,132.97099324127743,129.1292409403073,129.33404541015625,45620000
2022-02-18,META,207.75960955144294,209.10902068196484,203.5823835443195,204.5547637939453,37128400
2022-02-18,MSFT,283.48939613343924,284.2729679755153,276.96929430412916,278.53643798828125,34264000
2022-02-18,NVDA,24.61897061160897,24.93633936550206,23.05408818732275,23.59501075744629,761255000
2022-02-18,TSLA,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,68501700
2022-02-22,AAPL,161.64484588368407,163.32028399061443,158.87205389872815,160.99819946289062,91162800
2022-02-22,AMZN,150.47850036621094,152.9824981689453,148.48550415039062,150.19749450683594,66128000
2022-02-22,GOOGL,128.77367925061782,131.09697591573786,127.17241181915688,128.7493896484375,44990000
2022-02-22,META,200.76451613173913,205.8644939367054,198.5022701102353,200.5065460205078,39852400
2022-02-22,MSFT,275.70201990685416,282.02866399823324,275.2183321526316,278.3332824707031,41736100
2022-02-22,NVDA,22.989223238774173,24.016177674838435,22.95429294527255,23.343517303466797,633422000
2022-02-22,TSLA,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,83288100
2022-02-23,AAPL,162.19352949330056,162.7911986729469,156.52058346872764,156.83412170410156,90009200
2022-02-23,AMZN,151.65049743652344,151.76300048828125,144.6510009765625,144.82699584960938,64244000
2022-02-23,GOOGL,130.56934576146136,130.9685427450542,126.48212435927555,126.54212951660156,32786000
2022-02-23,META,202.57036284833163,205.32871586233387,196.5079362297914,196.90481567382812,44481400
2022-02-23,MSFT,280.71310149282795,282.18353159730316,270.9619664555194,271.12640380859375,37811200
2022-02-23,NVDA,23.754697128771827,24.106996233636202,22.25668069011676,22.34250831604004,566511000
2022-02-23,TSLA,276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,95256900
2022-02-24,AAPL,149.49552020889521,159.55791116992768,148.9272434071185,159.45013427734375,141147500
2022-02-24,AMZN,139.83749389648438,151.74899291992188,139.5,151.35800170898438,100786000
2022-02-24,GOOGL,123.92923223959937,131.90977476291786,123.92923223959937,131.60330200195312,54456000
2022-02-24,META,189.5723435178615,206.72772654511968,188.73888765920373,205.9835662841797,49957200
2022-02-24,MSFT,263.61957404294975,285.5306287899003,262.6618519792794,284.9792175292969,56989700
2022-02-24,NVDA,20.973231989095634,23.752696637481108,20.8484804271266,23.7007999420166,735801000
2022-02-24,TSLA,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,135322200
2022-02-25,AAPL,160.5279097890242,161.78203291625664,157.617948249187,161.5175018310547,91974200
2022-02-25,AMZN,150.5500030517578,153.99000549316406,149.2135009765625,153.7884979248047,62396000
2022-02-25,GOOGL,132.4572527893111,134.16265544616002,130.67150526556998,133.35731506347656,36406000
2022-02-25,META,203.3442685110929,209.6745964633609,201.59796279185824,208.84112548828125,37627600
2022-02-25,MSFT,285.5112545529005,287.92001039879176,282.135093565402,287.6104431152344,32546700
2022-02-25,NVDA,23.673861053583,24.168873762127337,23.334536567147147,24.108993530273438,528866000
2022-02-25,TSLA,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,76067700
2022-02-28,AAPL,159.76365924798694,162.07595128148682,159.14639022474867,161.78201293945312,95056600
2022-02-28,AMZN,152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,57684000
2022-02-28,GOOGL,131.95935360321266,134.6387009971114,131.5055996259116,133.9499053955078,38864000
2022-02-28,META,206.06291910870078,211.49032886803136,205.21954660842596,209.3868408203125,34239800
2022-02-28,MSFT,284.7083218045915,289.38076267083534,283.44106207991604,289.04217529296875,34627500
2022-02-28,NVDA,23.944317823201498,24.615980608442836,23.659884397014633,24.336536407470703,477319000
2022-02-28,TSLA,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,99006900
2022-03-01,AAPL,161.37050993245586,163.23210951924372,158.69570233786408,159.9008331298828,83474400
2022-03-01,AMZN,152.7324981689453,154.0989990234375,149.9770050048828,151.14199829101562,44874000
2022-03-01,GOOGL,133.77285909543676,135.13857036774974,132.12647806196426,132.96255493164062,26496000
2022-03-01,META,208.23589195453502,210.1012586232327,200.64546292921548,201.90557861328125,27094900
2022-03-01,MSFT,286.7301305623066,290.1836686434819,282.6187841386107,285.32745361328125,31217800
2022-03-01,NVDA,24.242721132949434,24.32855064649455,23.08602429102147,23.43033790588379,412056000
2022-03-01,TSLA,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,74766900
2022-03-02,AAPL,161.06680119053394,163.97676285442304,159.6559088746692,163.19293212890625,79724800
2022-03-02,AMZN,150.8489990234375,152.99949645996094,148.75,152.05250549316406,47334000
2022-03-02,GOOGL,133.52445444259934,134.15374445972984,131.9807098709714,133.46841430664062,23520000
2022-03-02,META,203.18549004210848,207.52145842115084,200.4469860879729,206.48956298828125,29452100
2022-03-02,MSFT,285.7240436842559,291.63472396488993,284.1182261639909,290.396484375,31873000
2022-03-02,NVDA,23.712826005452477,24.364639111563292,23.372446139998853,24.175981521606445,389642000
2022-03-02,TSLA,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,74643300
2022-03-03,AAPL,165.06430592514928,165.49541352335572,162.203336805619,162.8695831298828,76678400
2022-03-03,AMZN,153.531494140625,153.9290008544922,146.8560028076172,147.89849853515625,65198000
2022-03-03,GOOGL,134.8950837847723,135.32106741558047,131.93505144439177,132.80189514160156,24604000
2022-03-03,META,207.3924824658934,207.45201285707276,199.85165335697488,201.38958740234375,27263500
2022-03-03,MSFT,293.0084486328815,293.24060936073806,284.45682121195006,286.2658386230469,27314500
2022-03-03,NVDA,24.217906685184186,24.281791456450637,23.426348571587415,23.6709041595459,365095000
2022-03-03,TSLA,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,61623600
2022-03-04,AAPL,161.16475211398938,162.2033212553789,158.82306783943153,159.87142944335938,83737200
